firm_ID,event_date,realized_earnings,earnings_forecast,lagged_ME
565,2018-04-11,404.73,470.56,9512.66
566,2018-01-10,118.16,120.29,1023.36
567,2018-04-23,892.18,1042.17,11650.53
568,2018-01-30,412.27,519.49,10637.69
569,2018-07-19,971.39,1045.9,8505.82
570,2018-07-06,1035.9,1190.81,24334.93
571,2018-02-02,1010.67,1236.54,24892.6
572,2018-11-27,725.78,839.95,16145.05
573,2018-03-09,189.76,193.42,1945.25
574,2018-05-11,771.41,808.46,10920.03
575,2018-06-20,831.71,865.61,10002.73
576,2018-11-29,381.14,418.09,3820
577,2018-03-27,446.02,476.4,5838.67
578,2018-08-20,796.04,842.8,9714.13
579,2018-11-27,631.79,631.73,4301.89
580,2018-11-20,835.77,890.06,12419.3
581,2019-01-25,667.06,701.44,7476.23
582,2018-08-01,206.66,224.56,2630.9
583,2018-07-13,875.12,932.14,11851.8
584,2018-12-03,984.19,1035.5,16155.66
585,2018-12-18,664.71,685.81,5513.24
586,2018-07-24,544.17,557.3,5675.97
587,2018-04-24,498.82,554.49,9188.14
588,2019-02-27,366.96,391.03,3556.19
589,2018-05-25,422.37,464.21,11019.34
590,2018-01-09,244.06,243.91,2685.54
591,2019-01-28,735.12,765.42,4523.41
592,2018-05-22,638.9,731.05,14299.25
593,2018-01-23,200.56,211.62,3933.68
594,2018-07-25,165.57,178.21,3154
595,2018-01-16,757.76,871.44,11291.48
596,2019-03-19,683.13,735.83,8866.77
597,2018-12-03,212.1,220.7,3497.19
598,2018-09-26,690.44,701.27,10894.81
599,2018-10-16,542.07,623.87,12908.01
600,2018-12-04,527.3,576.83,9409.02
601,2018-02-19,131.57,127.18,3757.75
602,2018-12-27,920.98,941.89,7805.8
603,2019-01-17,1030.23,1062.76,6173.22
604,2018-01-30,153.96,149.41,3262.74
605,2018-10-26,1135.46,1159.41,21044.99
606,2018-09-28,212.53,242.6,2901.42
607,2018-02-01,464.73,497.9,5059.42
608,2019-02-20,652.05,688.61,4934.62
609,2018-12-25,1114.18,1214.64,12869.08
610,2019-01-18,735.53,777.17,8477.87
611,2018-06-01,206.99,212.81,2218.33
612,2018-08-27,396.45,442.25,4334.2
613,2018-08-23,829.75,900.5,11169.9
614,2019-03-29,362.05,377.82,5889.37
615,2018-12-21,941.95,1070.74,20135.29
616,2018-02-27,755.78,801.82,7583.37
617,2018-10-02,305.58,340.87,3373.21
618,2018-02-06,991.62,1074.34,13237.19
619,2019-03-14,623.63,640.88,6615.3
620,2018-03-16,550.19,580.94,8153.13
621,2018-12-03,192.26,195.44,1570.59
622,2018-01-16,622.79,631.51,8099.01
623,2018-04-19,620.34,612.41,20840.23
624,2018-07-10,658.61,748.48,12586.81
625,2019-03-12,643.9,690.02,10970.4
626,2018-05-18,505.89,563.71,12308.67
627,2019-03-25,825.02,892.68,10880.95
628,2018-07-09,874.77,1035.72,10987.04
629,2018-08-02,494.76,561.37,10057.49
630,2018-03-16,736.2,790.75,10175.45
631,2018-08-15,1190.18,1238.42,20169.95
632,2018-03-05,1067.13,1158.9,24202.33
633,2018-02-16,358.29,374.66,5921.35
634,2018-04-03,291.28,296.11,2934.72
635,2018-06-22,1020.94,1155.18,14876.72
636,2018-10-03,180,174.54,2082.29
637,2018-01-15,935.61,1018.81,10031.15
638,2018-07-09,765.63,836.25,20658.47
639,2018-05-18,953.07,1141,29338.27
640,2019-02-27,543.94,544.5,9095.87
641,2018-07-18,731.24,813.2,22404.41
642,2018-10-09,964.42,1034.86,10998.81
643,2018-07-06,231.35,236.04,2977.5
644,2018-01-09,718.79,778.78,7517.68
645,2019-03-11,126.13,132.75,2110.08
646,2018-03-30,292.73,321.49,3625.21
647,2018-01-31,409.14,431.07,6616.23
648,2018-07-06,327.6,355.96,7744.02
649,2018-07-10,1009.09,1044.91,14206.09
650,2018-11-08,387.85,376.16,11313.39
651,2019-01-16,207.6,217.44,4128.27
652,2018-04-03,282.13,282.51,3231.78
653,2018-04-19,372.89,432.28,6877.02
654,2018-04-12,459.7,472.8,4792.63
655,2018-03-09,142.46,146.33,2341.67
656,2019-03-14,484.14,521.68,4823.13
657,2018-03-15,344.08,377.23,6073.97
658,2019-03-28,453.35,473.98,3901.99
659,2018-04-10,592.45,746.68,16671.74
660,2018-06-15,306.02,313.36,6172.77
661,2018-08-22,769.65,858.11,15923.71
662,2018-09-04,336.17,341.37,2038.99
663,2019-02-28,417.42,431.05,7717.42
664,2019-01-25,699.31,726.29,7425.52
665,2018-08-29,758.32,758.02,7653.11
666,2018-09-25,267.08,305.03,7186.81
667,2018-03-14,702.52,721.22,9673.27
668,2018-11-02,510.49,592.15,11109.1
669,2019-02-08,114.94,121.75,1529.46
670,2018-05-22,218.91,213.32,3205.42
671,2018-11-07,640.21,678.12,4094.19
672,2018-02-14,872.78,954.96,17599.53
673,2018-01-15,546.19,591.65,9883.78
674,2018-06-21,739.15,740.59,4886.15
675,2018-04-17,524.4,540.52,12335.85
676,2018-07-26,973.6,1079.99,17725.27
677,2019-03-06,795.33,857.07,8283.09
678,2019-01-31,851.12,854.3,6604.39
679,2018-08-22,457.89,483.37,3038.79
680,2018-05-29,430.07,514.58,8171.95
681,2018-12-04,589.38,612.79,6842.25
682,2018-11-07,924.54,966.7,14688.46
683,2018-05-02,336.65,362.27,4865.58
684,2018-10-15,856.51,1038.97,14593.23
685,2019-01-17,209,216.12,1713.22
686,2018-03-26,136.84,145.93,1560.34
687,2018-04-09,652.5,707.94,8036.23
688,2018-11-29,876.33,917.05,21451.53
689,2018-03-09,724.41,790.52,4771.88
690,2018-08-24,238.43,253.21,2825.72
691,2019-03-27,679.73,748.96,12700.35
692,2019-03-18,661.72,677.73,6213.81
693,2018-01-30,759.03,910.94,20734.65
694,2018-07-24,276.9,291.3,2236.59
695,2018-07-10,425.65,447.25,3728.19
696,2019-02-19,386.33,424.14,4097.63
697,2018-08-16,504.28,497.69,10641.15
698,2018-07-05,517.04,544.18,12049.42
699,2018-08-02,594.62,646.81,10907.89
700,2018-08-28,299.59,358.02,6249.5
701,2018-10-03,1005.25,1070.49,12787.46
702,2018-04-16,439.74,508.74,13310.23
703,2018-10-19,463.67,460.83,7201.47
704,2018-09-06,684.88,724.46,6312.06
705,2019-01-21,260.77,271.07,3907.05
706,2018-08-15,805.82,891.42,19935.2
707,2018-12-05,383.4,414.25,3303.21
708,2018-10-22,755.41,842.35,14359.63
709,2018-12-17,434.59,446.82,5834.63
710,2018-04-11,418.78,455.79,5546.43
711,2018-05-16,906.58,992.74,11548.08
712,2018-08-09,860.67,886.27,6866.44
713,2018-06-22,874.46,911.81,22917.35
714,2018-06-18,585.38,625.66,7496.11
715,2019-02-22,645.41,675.52,5706.13
716,2018-12-11,850.61,915.27,17442.84
717,2018-02-14,362.59,382.95,6126.07
718,2018-01-16,668.14,844.45,13229.43
719,2018-03-29,710.77,793.76,12287.5
720,2018-10-31,181.43,202.01,2256.31
721,2018-06-20,179.33,188.63,1395.52
722,2019-03-12,842.54,906.83,17430.03
723,2018-02-16,282.77,344.29,3413.83
724,2018-01-24,443.13,459.46,3133.74
725,2018-06-25,912.75,996.18,22236.93
726,2018-08-31,556.45,622.35,12019.04
727,2019-03-29,646.57,683.39,3652.4
728,2018-05-15,152.09,182.33,3654.04
729,2018-06-18,269.63,277.14,3391.58
730,2018-06-07,322.14,376.62,4561.9
731,2018-04-12,1052.5,1144.82,16925.63
732,2018-01-16,300.58,311.4,5100.43
733,2018-11-21,788.73,804.11,4828.13
734,2018-12-05,335.37,341.39,3494.32
735,2018-11-28,682.04,713.01,5823.2
736,2018-08-03,303.87,309.31,4706.53
737,2018-05-23,862.3,936.77,7876.74
738,2019-01-29,669.53,732.8,12339.83
739,2019-02-08,768.53,829.83,5770.28
740,2018-05-24,642.15,705.11,18213.8
741,2019-02-13,938.5,1016.81,13828.72
742,2018-08-14,676.3,762.82,17049.59
743,2018-12-11,952.02,967.98,13314.04
744,2019-04-01,632.83,658.69,8056.52
745,2018-12-03,580.48,661.23,8190.37
746,2018-12-17,714.15,765.76,7297.53
747,2019-02-21,570.63,704.52,8807.67
748,2018-04-12,953.8,1095.37,25230.07
749,2019-01-30,815.28,823.81,3830.63
750,2018-01-22,968.41,1022.46,14915.41
751,2018-09-20,807.23,844.53,7811.38
752,2018-08-06,306.88,304.93,3344.39
753,2018-09-14,583.99,662.23,7425.64
754,2019-01-15,466.25,482.25,6245.92
755,2018-06-19,658.33,697.21,6897.4
756,2019-02-12,297.5,311.28,2882.27
757,2018-01-23,380.69,401.16,3465.5
758,2018-03-20,716,727.11,12033.4
759,2018-07-17,1049.4,1128.44,25066.71
760,2019-01-10,777.86,796.47,5683.49
761,2018-06-05,549.39,724.08,16316.1
762,2018-11-13,261.25,319.07,3440.51
763,2018-08-13,384.81,406.37,8981.74
764,2018-06-18,475.18,453.76,9552.5
765,2018-07-18,901.98,919.63,10679.72
766,2018-12-26,825.39,840.29,7223.27
767,2018-11-02,225.1,230.81,2304.91
768,2018-10-19,479.3,506.04,5345.49
769,2018-09-19,309.54,326.74,4872.31
770,2018-05-11,544.28,570.72,11823.07
771,2019-01-15,202.37,211.9,1546.6
772,2018-06-14,902.74,918.91,6872.54
773,2019-01-16,773.94,791.98,6212.5
774,2018-06-04,106.42,119.7,3005.23
775,2018-08-03,985.6,1197.26,24407.15
776,2019-02-05,347.66,345.32,6284.27
777,2018-01-24,249.38,301.76,7442.63
778,2018-01-24,565.38,637.08,15655.02
779,2018-05-11,510.16,594.27,8179.17
780,2019-03-26,437.83,468.95,2838.86
781,2018-11-06,1021.7,1064.4,6260.04
782,2018-12-14,568.44,579.16,11404.95
783,2018-06-26,101.9,104.9,888.67
784,2018-06-27,927.19,1014.79,16474.27
785,2018-10-01,683.06,773.69,14556.46
786,2018-12-10,231.84,246.1,2186.72
787,2018-08-08,117.59,124.23,1784.4
788,2018-07-25,269.46,323.43,6645.52
789,2018-11-12,957.23,1055.16,19618.52
790,2018-12-13,763.48,796.76,11867.62
791,2018-07-06,261.84,304.48,7457.81
792,2019-02-13,255.44,270.72,4513.47
793,2018-04-05,406.91,403.92,5559.89
794,2018-09-18,1024.86,1118.65,18276.66
795,2018-04-12,441.31,597.44,13868.76
796,2019-01-17,973.41,1063.87,13666.15
797,2019-03-11,674.99,691.3,5523.14
798,2018-03-22,979.86,942.62,23498.05
799,2018-06-25,704.94,763.71,9181.44
800,2018-02-21,225.49,228.55,4334.24
801,2018-12-14,168.47,178.6,2379.85
802,2018-11-05,366.44,376.4,5439.17
803,2018-07-19,523.84,562.83,8666.62
804,2018-03-30,748.46,790.96,10847.53
805,2018-03-30,851.94,927.72,12095.42
806,2018-08-14,983.47,1067.51,9343.14
807,2019-01-18,555.77,570.62,4658.05
808,2019-01-24,791.29,841.72,15886.62
809,2018-10-29,410.85,456.22,7558.64
810,2018-05-17,1087.17,1183.03,26467.64
811,2018-02-20,535.44,570.7,5863.14
812,2018-02-05,126.43,137.16,4048.48
813,2018-11-12,909.69,1152.01,19671.12
814,2019-02-14,269.35,288.33,4633.97
815,2018-03-20,649.48,689.84,10207.17
816,2019-01-18,913.07,1016.12,10709.2
817,2018-02-23,287.04,289.43,7077.27
818,2019-02-20,605.8,644.97,6360.47
819,2018-08-30,340.4,366.79,5990.49
820,2018-07-10,286.71,336.97,6083.42
821,2018-04-19,179.46,207.19,3687.75
822,2019-04-01,267.13,297.82,2616.15
823,2018-10-05,772.31,815.33,8309.63
824,2018-10-25,110.28,113.69,1625.98
825,2018-05-31,522.11,604.36,7833.14
826,2018-10-10,633.42,669.56,6620.38
827,2019-03-04,298.28,322.01,4352.15
828,2018-01-18,955.07,986.25,8382.48
829,2018-02-16,298.17,337.15,8270.22
830,2018-04-20,848.3,919.86,14170.99
831,2019-03-26,681.87,703.85,9042.62
832,2018-07-18,184.54,209.05,5367.07
833,2018-07-27,917.72,925.44,8859.57
834,2019-03-25,662.1,684.1,3598.31
835,2018-10-04,243.99,258.48,2845.41
836,2018-01-18,1025.86,1068.94,15189.94
837,2018-09-18,662.73,710.09,5675.9
838,2018-06-25,787.01,805.13,6005.2
839,2019-01-23,865.01,906.84,6033.21
840,2018-04-13,201.96,248.74,5130.42
841,2018-06-14,664.6,767.65,17891.28
842,2018-07-17,426.99,455.17,4492.66
843,2018-11-20,725.59,758.63,7223.62
844,2018-07-20,508.29,577.19,6268.43
845,2018-10-24,726.01,728.37,3794.02
846,2018-03-16,640.45,725.73,8024.74
847,2018-07-30,873.79,939.48,19457.61
848,2018-04-13,176.52,205.32,3389.21
849,2018-10-31,157.16,165,2001.96
850,2018-06-11,300.83,346.06,9969.96
851,2018-08-06,238.47,249.8,2188.31
852,2018-06-05,718.79,815.73,10481.73
853,2019-03-19,671.24,697.6,4744.15
854,2018-05-14,582.2,654.14,11717.32
855,2018-10-16,160.9,172.44,2406.82
856,2018-12-19,668.09,679.56,3752.16
857,2019-01-18,205.07,210.31,1665.55
858,2018-05-14,1094.74,1264.82,24624.61
859,2018-05-11,323.05,365.58,9804.74
860,2018-10-26,812.11,842.15,12759.33
861,2018-10-25,587.67,623.53,5986.36
862,2018-07-23,851.39,999.52,21969.09
863,2018-06-08,820.76,1013.99,16768.74
864,2018-09-18,860.3,932.25,11481.74
865,2019-02-05,306.22,323.72,1748.53
866,2019-02-06,434.46,455.55,5688.13
867,2018-11-14,140,138.32,2179.02
868,2019-03-18,199.44,217.07,2116.03
869,2018-03-23,141.04,145.62,2101.44
870,2018-03-13,1067,1282.14,25468.81
871,2018-06-12,854.16,923.44,13762.56
872,2019-01-31,914.47,928.67,6628.73
873,2019-03-15,316.06,323.93,2491.6
874,2018-11-14,744.06,768.72,6174.78
875,2019-02-27,465.56,505.33,6663.19
876,2018-04-10,191.53,200.82,1054.42
877,2018-04-04,431.69,434.85,5423.25
878,2019-03-29,1071,1114.43,12825.07
879,2018-09-27,356.2,378.39,5774.61
880,2019-01-15,1231.62,1267.83,14195.58
881,2018-08-03,306.9,358.76,6545.31
882,2018-08-13,906.55,968.06,16793.48
883,2018-04-16,801.32,898.32,13715.92
884,2018-04-10,1006.63,1077.27,26280.07
885,2018-08-14,175.11,203.35,3004.18
886,2018-10-11,329.21,351.65,4533.13
887,2018-02-20,331.31,355.67,2460.98
888,2018-02-13,351.23,359.97,3801.04
889,2018-12-20,183.06,191.37,2050.47
890,2018-06-07,820.95,966.62,24908.11
891,2018-03-30,459.53,527.25,10319.34
892,2018-11-26,956.06,1049.54,17458.43
893,2018-10-23,779.8,823.63,6689.39
894,2019-03-29,472.63,485.01,6052.35
895,2018-05-02,222.09,243.1,5130.03
896,2018-04-12,814.89,896.52,10232.94
897,2018-12-20,878.22,895.02,10068.81
898,2018-07-18,488.35,511.73,8866.88
899,2018-04-04,323.96,330.49,6545.95
900,2018-04-10,589.36,637.06,18164.95
901,2018-08-16,455.2,548.1,13360.95
902,2018-01-22,651.61,697.42,8560.13
903,2018-12-27,941.31,1027.66,13247.95
904,2018-05-10,826.77,857.14,7491.8
905,2018-10-26,477.74,503.91,7497.69
906,2018-04-18,988.35,1110.63,19982.81
907,2018-04-26,992.97,1031.84,13411.52
908,2018-11-26,290.75,309.56,5331.55
909,2018-05-11,360.88,388.87,9324.63
910,2018-12-06,965.84,994.37,12527.55
911,2018-02-22,832.97,1023.09,19874.33
912,2018-10-11,628.36,650.71,9003.99
913,2018-09-20,629.38,705.44,9899.03
914,2018-02-16,790.88,794.64,6334.11
915,2019-03-08,650.6,691.39,5808.53
916,2018-04-24,227.96,242.36,3675.19
917,2018-12-28,152.89,159.36,1311.78
918,2018-03-08,109.01,114.15,1109.41
919,2018-09-07,703.19,830.35,15383.5
920,2018-02-28,176.07,225.69,4629.68
921,2018-05-11,177.13,188.82,2272.62
922,2018-09-26,866.69,941.21,10787.51
923,2018-09-14,388.11,393.44,3293.04
924,2018-08-01,350.12,386.78,4377.37
925,2018-06-27,870.38,982.86,16887.17
926,2018-03-14,195.83,214.79,3002.85
927,2018-03-05,914.46,995.67,17074.34
928,2019-04-01,349.13,351.28,3059.69
929,2018-08-07,585.7,574.85,9352.29
930,2018-12-25,394.6,417.87,3108.32
931,2018-02-06,656.67,670.37,6418.15
932,2018-03-28,728.86,765.27,13143.17
933,2018-08-02,297.07,316.92,3250.18
934,2018-09-12,749.1,808.25,12006.78
935,2018-05-22,323.35,338.02,4435.73
936,2018-09-26,603.46,707.69,17675.88
937,2018-05-09,1009.63,1087.4,17581.04
938,2018-11-12,489.66,528.87,6402.81
939,2018-07-25,499.33,562.62,8685.99
940,2018-01-16,110.45,122.53,3094.11
941,2018-11-26,100.05,107.57,1382.63
942,2018-07-11,890.88,942.63,8438.71
943,2018-10-29,148.85,171.09,2676.47
944,2018-01-04,1017.38,1031.79,12700.94
945,2018-06-22,231.63,231.46,5550.51
946,2018-07-30,979.44,1070.62,15003.44
947,2018-09-07,339.94,380.2,7894.55
948,2018-12-14,690.47,695.97,7850.29
949,2018-08-13,119.37,122.89,3889.26
950,2018-08-14,355.96,405.02,4974.2
951,2018-06-19,479.48,534.63,9383.83
952,2018-11-05,531.71,543.24,5038.67
953,2018-11-15,336.04,352.01,3601.23
954,2018-12-07,380.21,410.04,3962.49
955,2018-09-19,217.46,223.49,2536.33
956,2018-12-18,491.01,507.32,5706.64
957,2018-07-13,1041.31,1032.74,8390.96
958,2019-02-15,608.97,637.69,9738.25
959,2018-11-30,175.29,196.04,2475.41
960,2018-06-21,1039.37,1112.32,21121.67
961,2018-06-18,1018.65,1101.22,31599.91
962,2018-02-07,427.83,483.98,7003.52
963,2018-06-07,622.8,656.75,16600.13
964,2018-05-23,269,274.4,2839.11
965,2018-06-28,784.92,880.77,14627.72
966,2019-03-15,290.3,295.94,3490.14
967,2018-02-02,313.88,335.29,6263.04
968,2019-02-04,753.84,804.84,5105.6
969,2018-03-09,188.82,202.72,1633.71
970,2018-11-30,719.25,727.63,6363.77
971,2018-01-24,917.93,989.14,21718.67
972,2018-06-15,1042.43,1093.25,19112.09
973,2018-12-06,399.36,400.91,3813.36
974,2018-12-07,331.29,335.54,5133.02
975,2018-11-07,559.51,570.11,7235.25
976,2018-04-23,376.86,433.96,5768.81
977,2018-12-07,930.47,954.23,11741.94
978,2019-02-26,139,144.6,1144.75
979,2018-04-12,176.85,195.26,3141.29
980,2018-03-26,651.36,683.07,5594.09
981,2018-10-11,587.75,599.56,4704.92
982,2019-02-12,374.81,375.98,4825.73
983,2018-04-03,930.59,1253.06,20273.86
984,2018-10-23,214.22,221.23,3769.79
985,2019-01-18,245.98,257.51,4171.37
986,2018-10-12,212.61,236.63,2706.17
987,2019-02-20,146.39,151.25,727.04
988,2018-11-09,528.54,553.22,5967.7
989,2018-05-17,896.99,936.12,5844.97
990,2018-10-19,249.19,264.17,3260.08
991,2019-02-28,761.68,763.77,8495.44
992,2019-03-29,771.46,795.19,6411.74
993,2019-03-01,657.06,675.03,10485.31
994,2018-09-10,939.78,1012.08,14937.07
995,2019-03-13,112.17,118.06,840.76
996,2019-02-14,226.69,237.45,1014.33
997,2018-07-23,408.27,483.67,11813.87
998,2019-03-05,965.93,1109.59,16189.48
999,2018-08-22,665.96,659.43,14467.28
1000,2018-11-07,567.21,603.59,8684.47
1001,2019-03-19,884.72,965.3,8027.56
1002,2018-10-12,689.88,736.35,11960.54
1003,2018-04-05,213.73,235.85,7244.94
1004,2018-11-07,393.71,413.43,3392.24
1005,2019-01-17,1066.08,1104.81,17275.81
1006,2018-12-28,712.25,742.87,4080.35
1007,2018-08-15,507.92,580.06,13679.66
1008,2018-11-21,1041.9,1045.7,12212.41
1009,2018-08-17,783.8,834.44,21286.24
1010,2018-04-04,616.84,630.13,4129.53
1011,2018-11-02,969.57,1105.55,20394.94
1012,2018-02-05,604.45,624.17,9597.78
1013,2019-02-05,1063.54,1200.21,16094.75
1014,2019-01-29,192.25,194.16,2002.44
1015,2018-05-22,1079.73,1125.84,17450.37
1016,2018-04-09,935.32,1044.19,26852.24
1017,2018-08-24,903.41,932.51,12529.06
1018,2018-07-19,130.44,138.41,1658.48
1019,2018-11-02,675.47,706.7,4279.75
1020,2018-01-19,200.58,229.76,2543.29
1021,2018-05-14,670.13,681.29,17662.96
1022,2018-11-30,891.55,1064.78,17743.13
1023,2018-08-23,754.36,858.29,15590.99
1024,2018-04-25,697.25,788.04,15099.23
1025,2018-09-04,255.65,267.04,1389.74
1026,2018-06-15,265.87,288.62,4815.26
1027,2018-07-27,651.35,848.37,20066.83
1028,2019-02-21,116.99,117.36,1107.79
1029,2018-08-23,342.9,362.68,4603.37
1030,2018-05-31,742.3,807.68,19134.18
1031,2019-02-18,917.7,1055,11221.07
1032,2018-09-07,664.04,765.72,17121.49
1033,2018-06-19,683.94,777.96,12753
1034,2019-03-18,606.76,633.68,8138.56
1035,2019-01-09,166.43,177.04,1911.29
1036,2018-08-08,170.15,184.72,3234.64
1037,2019-02-28,728.03,737.22,4158.3
1038,2018-11-12,740.86,778.99,12843.36
1039,2018-03-05,847.81,842.88,7249.2
1040,2018-07-30,694.67,790.15,17132.15
1041,2018-07-09,865.15,902.45,9149.87
1042,2018-11-09,431.11,448.28,3111.02
1043,2018-09-07,218.37,246.16,2230.1
1044,2018-08-29,607.62,637.94,10838.98
1045,2018-12-03,410.91,419.08,2433.91
1046,2018-05-28,476.58,551.19,5810.64
1047,2018-03-26,410.48,445.84,6013.22
1048,2018-04-27,429.69,470.71,11273.94
1049,2018-06-20,725.09,834.58,16280.5
1050,2018-01-11,242.05,243.56,3531.19
1051,2018-05-25,310.29,331.5,5446.38
1052,2018-11-19,320.29,316.05,5627.08
1053,2019-03-18,734.15,862.12,15989.72
1054,2018-07-27,463.12,480.17,3067.23
1055,2018-08-21,327.29,348.91,8052.99
1056,2018-09-21,426.02,441.31,8259.81
1057,2018-08-21,231.09,243.44,3244.85
1058,2018-11-26,620.62,655.23,4908.58
1059,2018-09-13,648.87,658.54,9104.67
1060,2018-04-06,466.47,473.99,2247.94
1061,2018-06-05,594.28,670.3,12699.06
1062,2018-02-09,701.41,731.8,15443.61
1063,2019-01-07,277.75,307.4,3726.11
1064,2018-12-18,932.71,1117.52,21785.98
1065,2019-01-11,668.88,695.52,13503.77
1066,2018-07-18,752.86,831.55,16362.6
1067,2019-03-04,488.93,482.99,7341.72
1068,2018-05-10,860.11,908.17,15167.64
1069,2018-01-23,643.56,690,8778.94
1070,2019-01-31,198.01,205.9,3003.31
1071,2018-08-27,451.22,486.45,4308.11
1072,2018-03-06,1037.24,1105.21,26089.73
1073,2018-11-12,1016.32,1191.07,15090.28
1074,2018-10-10,335.18,361.17,6497.69
1075,2018-05-15,575.96,571.79,9377.53
1076,2018-08-15,828.34,871.83,16774.54
1077,2018-04-23,208.89,225.15,3484.84
1078,2018-12-20,702.84,800.4,9937.72
1079,2018-03-23,562.9,616.98,7032.52
1080,2018-11-12,193.43,203,1803.14
1081,2019-01-18,278.35,295.45,3584.35
1082,2018-04-03,908.41,962.69,17348.94
1083,2018-06-05,340.06,420.74,7894.49
1084,2018-07-12,1020.92,1228.96,22858.39
1085,2018-05-23,244.22,245.57,3781.82
1086,2019-01-16,199.51,203.8,1329.94
1087,2018-12-20,591.48,637.79,8192.01
1088,2018-07-19,356.16,410.9,9074.83
1089,2019-02-26,476.42,489.52,4886.74
1090,2018-10-10,301.34,340.8,6174.62
1091,2018-10-05,118.37,123.93,2354.03
1092,2018-02-07,760.37,770.98,8796.7
1093,2019-03-05,661.15,698.65,6106.35
1094,2018-06-14,1163.02,1508.66,24547.51
1095,2018-08-10,327.13,358.3,7759.57
1096,2018-12-26,1157.14,1233.56,21571.89
1097,2018-06-18,192.07,207.97,4435.11
1098,2018-08-03,732.92,734.69,13681.88
1099,2018-08-13,203.72,203.21,1791.1
1100,2019-02-06,767.55,807.58,12027.18
1101,2018-04-24,409.82,482.1,10181.16
1102,2018-11-09,299.36,306.35,1983.57
1103,2018-09-19,900.41,880.52,14868.22
1104,2018-02-05,522.34,523.46,4703.22
1105,2018-06-05,292.71,300.31,2569.93
1106,2018-03-19,108.28,132.88,3257.88
1107,2018-09-05,160.09,174.48,3461.36
1108,2018-06-12,446.94,488.39,5997.74
1109,2018-03-02,385.82,423.57,9243.37
1110,2018-02-20,278.44,289.69,3656.85
1111,2018-08-15,971.28,1052.04,12055.22
1112,2018-02-14,278.58,327.32,5621
1113,2018-07-03,466.33,493.39,4137.61
1114,2018-09-03,860.15,880.6,15306.24
1115,2018-04-11,251.2,255.18,3905.49
1116,2018-09-11,121.59,124.42,1382.16
1117,2019-03-25,822.18,878.84,7461.98
1118,2018-08-06,587.76,633.11,12265.02
1119,2019-01-23,1039.3,1117.8,13757.75
1120,2018-08-13,290.4,319.23,6608.92
1121,2018-11-15,186.2,185.08,1786.03
1122,2018-01-17,116.78,121.95,1112.13
1123,2019-01-18,554.92,603.75,5153.16
1124,2018-12-13,700.8,707.41,9469.36
1125,2018-10-04,863.57,923.21,7400.86
1126,2018-05-10,755.72,905.63,11544.86
1127,2019-02-05,876.63,895.59,11537.27
1128,2018-02-02,112.11,129.32,2328.37
1129,2018-01-25,909.68,956.86,7924.56
1130,2018-12-26,618.34,702.31,12029.39
1131,2019-02-28,761.56,778.88,7243.45
1132,2018-10-15,164.81,171.23,1046.32
1133,2018-08-24,366.73,430.52,7335.19
1134,2018-10-03,845.74,889.49,16087.34
1135,2018-08-10,128.12,134.67,2718.43
1136,2018-08-17,302.67,309.67,2698.98
1137,2018-05-09,884.53,1021.58,18938.02
1138,2018-07-17,853.61,899.95,16476.44
1139,2018-08-08,528.39,565.84,3893.47
1140,2018-12-11,637.31,663.13,3501.12
1141,2019-01-11,412.97,445.65,6616.41
1142,2018-05-11,311.65,333.84,5488.35
1143,2018-11-27,370.18,473.58,7271.2
1144,2018-09-18,248.24,280.65,2796.57
1145,2018-12-10,437.99,449.09,3699.07
1146,2018-06-11,651.09,890.47,17933.79
1147,2018-09-25,1164.79,1264.8,20956.63
1148,2019-04-01,732.16,769.65,9532.87
1149,2018-09-13,106.01,108.16,959.01
1150,2018-01-16,904.94,968.4,9096.68
1151,2018-09-28,371.57,389.86,6419.03
1152,2018-08-08,222.88,235.42,2732.96
1153,2018-01-09,570.05,580.47,4559.67
1154,2018-04-11,973.08,1082.7,25183.29
1155,2018-04-24,913.58,1014.66,18269.28
1156,2018-10-22,128.56,130.88,888.61
1157,2018-05-23,579.7,620.95,6368.97
1158,2018-02-02,220.25,221.47,5551.62
1159,2018-02-02,654.85,690.49,12146.14
1160,2018-02-27,624.24,736.04,11846.53
1161,2018-12-25,335.62,356.32,3393.92
1162,2018-05-10,721.94,788.97,7897.21
1163,2019-03-11,906.64,923.12,8410.47
1164,2018-07-18,226.43,283.53,5787.5
1165,2018-02-21,964.03,1122.54,24255.56
1166,2018-08-10,579.26,637.78,12181.69
1167,2019-01-11,811.98,838.42,4846.51
1168,2018-06-14,757.26,784.31,8136.45
1169,2019-02-07,361.36,380.76,1858.34
1170,2018-11-15,671.43,702.76,11101.16
1171,2018-06-12,557.65,559.57,5382.65
1172,2018-05-08,570.84,602.56,8217.57
1173,2019-02-21,536.44,552.17,5100.3
1174,2018-04-12,874.41,918.19,9985.06
1175,2018-11-19,833.69,863.68,7345.24
1176,2019-04-01,240.34,266.62,4552.99
1177,2018-04-27,271.33,305.2,5363.55
1178,2019-03-12,386.65,396.96,3985.27
1179,2018-06-05,960.84,980.52,8584
1180,2018-10-18,323.03,332.32,4198.03
1181,2018-09-25,564.08,644.71,8788
1182,2018-07-09,1005.84,1025.32,10165.94
1183,2018-12-13,512.73,517.45,3619.56
1184,2018-09-10,492.4,523.06,8986.51
1185,2018-05-31,765.1,800.52,9493.96
1186,2018-11-29,349.44,377.91,3625.25
